task,layer,attn_audio_frac,uniform_frac,view,step
pitch_note_id,33.0,0.0171356201171875,0.4856589408004867,by_layer,
pitch_note_id,34.0,0.031382242838541664,0.4856589408004867,by_layer,
pitch_note_id,35.0,0.022745768229166668,0.4856589408004867,by_layer,
pitch_note_id,36.0,0.023890177408854168,0.4856589408004867,by_layer,
pitch_note_id,37.0,0.023523966471354168,0.4856589408004867,by_layer,
pitch_note_id,38.0,0.032480875651041664,0.4856589408004867,by_layer,
pitch_note_id,39.0,0.030690511067708332,0.4856589408004867,by_layer,
pitch_note_id,40.0,0.014399210611979166,0.4856589408004867,by_layer,
pitch_note_id,41.0,0.012560526529947916,0.4856589408004867,by_layer,
pitch_note_id,42.0,0.014409383138020834,0.4856589408004867,by_layer,
pitch_note_id,43.0,0.026972452799479168,0.4856589408004867,by_layer,
pitch_note_id,44.0,0.025868733723958332,0.4856589408004867,by_layer,
pitch_note_id,45.0,0.0198822021484375,0.4856589408004867,by_layer,
pitch_note_id,46.0,0.040364583333333336,0.4856589408004867,by_layer,
pitch_note_id,47.0,0.057698567708333336,0.4856589408004867,by_layer,
progression_id,0.0,0.058247884114583336,0.6074873160457123,by_layer,
progression_id,1.0,0.0229339599609375,0.6074873160457123,by_layer,
progression_id,2.0,0.047393798828125,0.6074873160457123,by_layer,
progression_id,3.0,0.014447530110677084,0.6074873160457123,by_layer,
progression_id,4.0,0.044850667317708336,0.6074873160457123,by_layer,
progression_id,5.0,0.027765909830729168,0.6074873160457123,by_layer,
progression_id,6.0,0.0682373046875,0.6074873160457123,by_layer,
progression_id,7.0,0.035675048828125,0.6074873160457123,by_layer,
progression_id,8.0,0.01434326171875,0.6074873160457123,by_layer,
progression_id,9.0,0.0274505615234375,0.6074873160457123,by_layer,
progression_id,10.0,0.021240234375,0.6074873160457123,by_layer,
progression_id,11.0,0.024408976236979168,0.6074873160457123,by_layer,
progression_id,12.0,0.028981526692708332,0.6074873160457123,by_layer,
progression_id,13.0,0.041025797526041664,0.6074873160457123,by_layer,
progression_id,14.0,0.04180908203125,0.6074873160457123,by_layer,
progression_id,15.0,0.057535807291666664,0.6074873160457123,by_layer,
progression_id,16.0,0.0266876220703125,0.6074873160457123,by_layer,
progression_id,17.0,0.026957194010416668,0.6074873160457123,by_layer,
progression_id,18.0,0.031962076822916664,0.6074873160457123,by_layer,
progression_id,19.0,0.025232950846354168,0.6074873160457123,by_layer,
progression_id,20.0,0.021570841471354168,0.6074873160457123,by_layer,
progression_id,21.0,0.02264404296875,0.6074873160457123,by_layer,
progression_id,22.0,0.0333251953125,0.6074873160457123,by_layer,
progression_id,23.0,0.031717936197916664,0.6074873160457123,by_layer,
progression_id,24.0,0.031850179036458336,0.6074873160457123,by_layer,
progression_id,25.0,0.035064697265625,0.6074873160457123,by_layer,
progression_id,26.0,0.053680419921875,0.6074873160457123,by_layer,
progression_id,27.0,0.038813273111979164,0.6074873160457123,by_layer,
progression_id,28.0,0.019566853841145832,0.6074873160457123,by_layer,
progression_id,29.0,0.023920694986979168,0.6074873160457123,by_layer,
progression_id,30.0,0.0345306396484375,0.6074873160457123,by_layer,
progression_id,31.0,0.027399698893229168,0.6074873160457123,by_layer,
progression_id,32.0,0.026677449544270832,0.6074873160457123,by_layer,
progression_id,33.0,0.014818827311197916,0.6074873160457123,by_layer,
progression_id,34.0,0.029825846354166668,0.6074873160457123,by_layer,
progression_id,35.0,0.025655110677083332,0.6074873160457123,by_layer,
progression_id,36.0,0.021128336588541668,0.6074873160457123,by_layer,
progression_id,37.0,0.025126139322916668,0.6074873160457123,by_layer,
progression_id,38.0,0.0259246826171875,0.6074873160457123,by_layer,
progression_id,39.0,0.023167928059895832,0.6074873160457123,by_layer,
progression_id,40.0,0.014134724934895834,0.6074873160457123,by_layer,
progression_id,41.0,0.011591593424479166,0.6074873160457123,by_layer,
progression_id,42.0,0.017496744791666668,0.6074873160457123,by_layer,
progression_id,43.0,0.030120849609375,0.6074873160457123,by_layer,
progression_id,44.0,0.030690511067708332,0.6074873160457123,by_layer,
progression_id,45.0,0.02178955078125,0.6074873160457123,by_layer,
progression_id,46.0,0.049397786458333336,0.6074873160457123,by_layer,
progression_id,47.0,0.061258951822916664,0.6074873160457123,by_layer,
beats_per_bar,,0.0388700697157118,0.6922449603270675,by_step,0.0
beats_per_bar,,0.01905526055230035,0.6893137392693801,by_step,1.0
chord_quality,,0.0386956532796224,0.5438883180584108,by_step,0.0
chord_quality,,0.022386021084255643,0.5400575244333755,by_step,1.0
instrument_id,,0.03988689846462674,0.5117559982105437,by_step,0.0
instrument_id,,0.023929066128200956,0.5075305965767963,by_step,1.0
interval_id,,0.0343229505750868,0.4995683940281607,by_step,0.0
interval_id,,0.02018419901529948,0.495764619864089,by_step,1.0
key_id,,0.04031795925564236,0.6093759939789347,by_step,0.0
key_id,,0.02540800306532118,0.605850663596508,by_step,1.0
mode_id,,0.04259554545084635,0.6307901306802446,by_step,0.0
mode_id,,0.0250044928656684,0.6273141162786293,by_step,1.0
note_count,,0.0373236338297526,0.5076270475927518,by_step,0.0
note_count,,0.021912786695692275,0.503817318027849,by_step,1.0
octave_id,,0.03374163309733073,0.45721000612136703,by_step,0.0
octave_id,,0.0197856691148546,0.4538343506420513,by_step,1.0
pitch_note_id,,0.03598891364203559,0.4875775674775525,by_step,0.0
pitch_note_id,,0.02339225345187717,0.4837403141234209,by_step,1.0
progression_id,,0.03862868414984809,0.6090875303506514,by_step,0.0
progression_id,,0.023457845052083332,0.6058871017407732,by_step,1.0
